amt,is_fraud,trans_date_trans_time,distance,day_of_week,week_of_month
19.87,0,2020-05-17 05:17:48,103.80713060802613,7,4
64.74,0,2019-12-30 16:59:47,106.72490881216791,1,5
2.25,0,2020-04-08 11:38:44,100.81099036932032,3,2
66.66,0,2019-06-07 21:31:36,28.429834139164175,5,2
50.46,0,2019-12-16 15:24:09,119.63343701453525,1,3
18.28,0,2019-12-28 12:52:36,78.30970916346612,6,4
201.45,0,2019-07-12 09:37:09,84.55550519759478,5,2
211.1,0,2019-12-21 00:25:10,120.12567243520841,6,3
145.44,0,2020-04-13 17:07:19,109.17700439336971,1,3
1.77,0,2019-05-30 20:01:01,59.99172545995468,4,5
56.91,0,2019-09-29 20:30:39,49.288553492426686,7,5
12.63,0,2019-03-25 22:10:32,77.39540900785501,1,5
6.21,0,2019-07-31 00:17:50,25.58876443674121,3,5
63.76,0,2019-08-17 00:08:49,42.91564417125698,6,3
76.81,0,2019-06-22 23:51:13,109.04882264585873,6,4
64.03,0,2019-12-02 05:12:20,127.96561476162535,1,1
51.47,0,2019-06-25 14:03:38,106.23665844871948,2,5
98.86,0,2020-03-06 00:35:21,51.78731243904635,5,1
38.9,0,2019-10-06 13:39:49,81.10309713999247,7,2
12.48,0,2020-04-30 20:32:55,39.35975764459086,4,5
54.2,0,2020-02-21 10:02:26,43.27553577485982,5,4
37.51,0,2019-09-14 14:37:42,77.34103855163887,6,2
1.91,0,2020-04-19 09:25:08,91.45127407339774,7,4
9.25,0,2019-08-11 22:47:18,28.210275611959954,7,3
117.74,0,2019-06-17 02:33:15,87.46904177890454,1,4
70.06,0,2020-05-12 19:13:07,110.93985979973657,2,3
59.74,0,2019-08-04 14:19:41,108.44101787668875,7,2
106.31,0,2019-07-10 21:48:01,56.642770141774136,3,2
55.76,0,2019-12-07 13:46:33,90.83161253887717,6,1
23.59,0,2020-06-17 12:06:36,123.08499440394019,3,3
24.13,0,2019-09-14 16:52:15,24.745777842064353,6,2
79.54,0,2020-04-13 07:43:38,79.82202345840939,1,3
113.74,0,2019-12-26 05:40:08,45.50797593121546,4,4
20.76,0,2019-04-18 20:14:51,97.65115564226774,4,3
199.21,0,2020-05-16 10:23:04,45.78043215260736,6,3
36.3,0,2019-06-08 19:48:38,71.61383298414675,6,2
74.68,0,2019-06-16 03:16:29,63.51547586140697,7,4
7.9,0,2019-05-13 18:12:26,31.88591951390055,1,3
184.47,0,2019-11-17 07:05:27,94.34438073618108,7,4
91.39,0,2019-11-04 00:47:19,32.919207837941684,1,2
5.03,0,2019-02-26 20:16:50,90.95984391312923,2,5
186.55,0,2019-08-05 22:57:45,85.31729839619476,1,2
45.14,0,2020-05-11 07:59:38,21.977832568301665,1,3
22.57,0,2019-09-11 23:16:41,54.28879072067422,3,2
9.32,0,2019-03-19 02:19:58,83.26441537405391,2,4
46.02,0,2019-10-12 11:37:53,89.39925266264294,6,2
52.52,0,2019-12-16 04:25:32,78.43991171548372,1,3
67.78,0,2019-04-20 17:43:51,51.37024017906594,6,3
40.51,0,2019-07-28 00:32:35,57.46976985838425,7,5
100.85,0,2019-06-01 02:16:19,112.41930918331187,6,1
49.97,0,2019-08-24 14:31:18,96.05900900008399,6,4
87.46,0,2019-11-13 20:48:52,81.38724889327375,3,3
100.66,0,2020-05-22 09:04:25,47.348031835187435,5,4
12.48,0,2019-11-23 18:54:20,117.01412892497704,6,4
2.31,0,2020-02-20 20:38:35,64.12029769099,4,4
19.07,0,2020-03-22 09:17:17,86.85235103360326,7,4
4.4,0,2019-12-30 23:13:07,84.14763463692206,1,5
65.1,0,2019-04-20 22:32:01,87.61737580524954,6,3
108.88,0,2019-07-07 09:31:09,79.03521754742776,7,2
78.04,0,2019-04-21 08:33:27,18.633186470651363,7,4
28.3,0,2019-05-26 12:43:25,31.632533321556078,7,5
132.44,0,2020-06-12 20:42:39,118.9006038591996,5,2
105.46,0,2019-10-15 07:00:43,84.2619095633969,2,3
47.89,0,2020-03-06 23:35:12,104.70382722770172,5,1
197.4,0,2019-04-07 09:48:23,90.8727061851661,7,2
137.77,0,2019-04-22 05:45:41,57.983601083921705,1,4
4.13,0,2020-01-17 13:47:41,18.96818010396679,5,3
74.22,0,2020-05-26 16:46:33,102.60468553399437,2,5
19.0,0,2020-05-31 13:44:04,59.90126902428246,7,6
83.67,0,2019-06-16 08:23:41,65.00053917321192,7,4
76.89,0,2019-08-25 03:21:22,79.61238826928401,7,5
79.11,0,2019-03-21 11:01:46,65.39938999495723,4,4
3.36,0,2019-06-13 13:09:22,120.22860555946804,4,3
15.02,0,2019-01-31 15:56:03,104.71995515836807,4,5
479.11,0,2019-09-30 15:54:25,98.19812081003387,1,5
113.66,0,2020-05-24 13:24:50,63.86747423814852,7,5
62.03,0,2020-06-02 06:18:30,24.179835877178064,2,1
457.5,0,2019-09-03 00:02:30,21.732408444979875,2,1
5.05,0,2019-08-17 22:25:41,34.59276327883267,6,3
16.29,0,2020-04-19 15:54:15,87.28742618952953,7,4
17.52,0,2019-04-20 13:28:35,39.39267824163401,6,3
68.81,0,2020-05-11 00:13:51,43.525359923648374,1,3
61.01,0,2019-08-19 00:42:15,98.4237732784914,1,4
32.9,0,2019-08-16 06:17:08,123.12322015397133,5,3
90.08,0,2019-05-12 03:32:58,46.23893069203111,7,3
67.83,0,2020-04-07 11:04:01,83.53024402978089,2,2
49.07,0,2019-06-12 12:13:02,123.32402685204214,3,3
3.26,0,2019-06-29 02:49:07,59.11570250202416,6,5
93.21,0,2020-06-16 16:59:53,72.55803342359735,2,3
23.28,0,2019-02-17 19:20:48,62.299498144329156,7,4
33.67,0,2019-04-17 01:28:04,100.03884080603002,3,3
7.26,0,2020-01-28 13:26:00,104.07992042074541,2,5
67.27,0,2019-06-23 12:38:11,66.98116079351267,7,5
1.42,0,2019-11-18 20:13:59,99.83447809316525,1,4
8.12,0,2019-08-04 08:50:43,102.35646612308112,7,2
169.35,0,2019-05-16 23:59:25,83.66211109393078,4,3
67.7,0,2019-12-15 09:00:04,69.27013961021329,7,3
80.11,0,2019-10-19 06:24:47,80.48683813462365,6,3
3.4,0,2019-04-13 14:59:14,80.7898131209208,6,2
85.49,0,2020-06-14 05:57:23,66.99704249403487,7,3
95.44,0,2019-12-09 21:21:20,63.290561396495555,1,2
58.37,0,2020-06-12 09:21:41,63.41666408513384,5,2
60.89,0,2019-10-06 15:27:54,72.63161226524866,7,2
45.97,0,2020-04-04 12:13:21,46.196479432546624,6,1
21.2,0,2020-05-12 15:17:46,46.2434843978829,2,3
1.66,0,2019-10-27 17:25:02,70.56274769177956,7,5
3.19,0,2019-12-13 09:03:57,101.11501815213744,5,2
39.66,0,2019-04-16 07:40:07,58.071722128806854,2,3
217.49,0,2020-02-17 11:48:27,97.76149974862801,1,4
73.48,0,2019-04-10 01:23:15,49.48772925177942,3,2
59.39,0,2019-05-03 19:41:24,43.33713143816551,5,1
1.82,0,2020-02-17 21:52:35,35.118110185455485,1,4
51.35,0,2019-12-30 08:24:58,88.67941149816679,1,5
121.57,0,2019-01-18 14:42:25,109.80696703010429,5,3
100.66,0,2019-08-09 17:55:57,56.09991723849901,5,2
5.28,0,2019-06-09 09:51:06,48.76745216990008,7,3
14.09,0,2019-08-07 23:28:10,98.25906650034857,3,2
111.24,0,2019-10-27 14:22:56,84.76398259954593,7,5
6.36,0,2020-05-15 13:25:53,65.77888937992624,5,3
70.76,0,2019-12-20 08:08:17,66.93130915597406,5,3
2.48,0,2019-07-21 18:53:33,39.54062127662208,7,4
74.79,0,2019-08-10 11:53:03,76.0062562988241,6,2
9.13,0,2020-02-28 14:17:36,93.34736905486129,5,5
55.12,0,2020-04-08 17:39:15,59.87270628689395,3,2
24.73,0,2019-04-01 11:19:54,109.5367292656723,1,1
68.62,0,2019-03-03 12:27:02,82.89783166153138,7,2
3.13,0,2019-03-21 15:15:50,51.485920582056124,4,4
44.04,0,2019-12-02 23:32:33,87.2009814890647,1,1
48.52,0,2019-08-03 06:20:37,79.00942019804285,6,1
52.57,0,2019-11-15 22:44:43,95.57637568576686,5,3
68.96,0,2019-01-24 12:41:08,55.981638865298706,4,4
75.5,0,2020-02-03 02:16:37,83.94949622889888,1,2
3.81,0,2019-05-24 15:45:27,19.051315620590188,5,4
39.67,0,2020-03-22 21:27:44,58.13842391701833,7,4
6.17,0,2020-02-22 10:37:04,77.54942094860668,6,4
6.66,0,2020-04-05 22:09:27,126.43978353335223,7,2
158.28,0,2020-02-01 09:54:44,112.52179960320436,6,1
53.82,0,2020-06-10 05:40:40,110.39973075383246,3,2
131.54,0,2020-01-13 10:11:23,46.65003821618367,1,3
64.45,0,2019-09-30 13:02:08,34.50554032027483,1,5
39.18,0,2019-03-20 02:30:58,125.79724287573313,3,4
4.09,0,2019-04-12 12:46:47,83.15762632340221,5,2
73.39,0,2020-04-19 15:17:33,100.8925613305516,7,4
85.82,0,2020-01-25 06:41:31,90.70143690284695,6,4
5.4,0,2020-03-17 12:08:13,35.81014395428955,2,3
128.81,0,2019-05-07 20:57:05,51.131892355863656,2,2
4.95,0,2019-10-12 23:53:07,78.8726803265627,6,2
70.25,0,2019-04-25 08:49:01,80.68231928269152,4,4
33.74,0,2019-06-02 21:52:27,45.30531900823929,7,2
181.34,0,2020-03-05 20:07:29,98.83259203941903,4,1
76.43,0,2020-03-09 14:18:19,96.79541330000828,1,2
93.61,0,2019-09-05 02:46:19,59.49204283804937,4,1
7.68,0,2020-02-02 21:18:41,26.032738341563988,7,2
41.92,0,2020-03-15 21:40:29,48.92997881890027,7,3
14.49,0,2019-01-27 15:48:43,82.20322072240523,7,5
3.67,0,2019-06-20 16:17:56,105.39576093398368,4,4
51.62,0,2019-10-25 12:04:40,119.81762560143999,5,4
3.66,0,2019-11-25 05:15:15,115.37310882232661,1,5
24.27,0,2020-03-16 20:15:57,31.459696360351,1,3
70.12,0,2019-06-22 08:34:49,82.44697152465837,6,4
243.86,0,2019-04-14 05:50:56,85.41961069330632,7,3
102.94,0,2020-06-18 01:03:03,114.65539313566518,4,3
5.2,0,2019-11-03 19:03:51,85.6851741854195,7,2
98.48,0,2019-11-10 08:35:57,75.4663464324748,7,3
61.77,0,2019-01-12 02:59:41,72.01683901174941,6,2
45.53,0,2019-12-30 05:15:57,15.352207332228513,1,5
72.68,0,2020-05-12 23:20:20,72.21339814749389,2,3
7.23,0,2020-06-06 23:05:52,93.22178730569024,6,1
23.39,0,2019-07-26 18:54:04,66.10081837017523,5,4
57.84,0,2020-03-25 20:17:35,44.464303664461625,3,4
8.53,0,2019-03-15 12:17:43,91.8881382445696,5,3
6.71,0,2019-10-20 18:56:11,120.61428259304067,7,4
10.54,0,2019-12-10 20:53:48,53.63785109811203,2,2
3.08,0,2019-05-11 14:36:06,88.0314888469643,6,2
8.32,0,2019-04-21 19:42:16,110.77320209156723,7,4
45.0,0,2020-04-13 21:54:34,14.365589383235035,1,3
16.22,0,2019-05-23 19:39:34,85.67558950718772,4,4
14.73,0,2019-08-04 22:26:45,61.883166298248504,7,2
53.67,0,2019-07-24 00:55:43,36.91862795954188,3,4
9.08,0,2019-01-29 23:38:37,63.31110910104925,2,5
75.08,0,2019-12-30 22:29:51,62.63969856769691,1,5
76.15,0,2019-01-05 01:12:12,91.32264436929987,6,1
14.28,0,2019-12-16 17:52:59,60.784417237332335,1,3
99.35,0,2019-02-23 09:42:05,62.152117354173576,6,4
6.56,0,2019-08-16 23:12:10,118.88613216114798,5,3
200.65,0,2019-07-29 08:27:11,112.65955884194484,1,5
60.12,0,2019-11-12 18:58:12,61.45374651208822,2,3
104.99,0,2019-12-27 09:23:15,62.26407588491182,5,4
4.51,0,2019-08-15 15:31:52,59.80199666599796,4,3
78.8,0,2019-02-09 23:04:00,43.72618627690932,6,2
97.0,0,2020-06-06 04:45:17,91.58729141722344,6,1
37.88,0,2019-06-12 21:14:49,78.36148816135838,3,3
60.58,0,2019-06-02 05:49:42,62.79720331409042,7,2
63.73,0,2020-03-02 03:32:23,99.32417227402524,1,1
101.4,0,2019-01-26 23:22:01,80.71278378118727,6,4
77.8,0,2019-05-31 16:51:17,84.20311343515894,5,5
6.85,0,2019-04-06 16:29:52,79.95596518374418,6,1
4.03,0,2020-03-03 22:29:59,104.3872030192448,2,1
66.76,0,2019-05-25 16:04:39,89.04393902544311,6,4
38.06,0,2019-10-18 09:01:34,112.32622887465045,5,3
7.79,0,2019-04-06 22:55:43,26.43701290090702,6,1
13.9,0,2019-03-12 03:29:35,59.38589420536103,2,3
75.01,0,2019-06-30 15:28:17,38.05129714855332,7,6
68.0,0,2020-05-04 16:15:30,121.64386371020005,1,2
12.76,0,2019-04-02 14:27:49,66.05989879651625,2,1
101.08,0,2019-03-18 04:22:38,69.24124097423807,1,4
34.48,0,2019-07-01 00:00:18,94.98029626510265,1,1
90.74,0,2020-05-12 08:33:39,58.05672727616033,2,3
4.92,0,2019-12-29 23:02:08,45.14847820691475,7,5
3.01,0,2020-05-20 14:53:03,66.00215559357048,3,4
2.8,0,2019-08-03 00:17:55,123.4392313530107,6,1
3.43,0,2019-12-02 16:47:15,11.413554403288131,1,1
17.39,0,2019-12-22 05:01:40,88.90379965325143,7,4
108.62,0,2019-04-11 18:02:56,108.34236985830518,4,2
242.16,0,2020-03-02 07:29:09,42.48485371002692,1,1
3.57,0,2019-08-31 17:12:15,62.75945459118475,6,5
5.34,0,2020-05-31 14:10:59,127.5822353632299,7,6
119.72,0,2019-02-25 08:02:00,89.85006052647148,1,5
92.65,0,2019-01-05 00:02:15,72.67388401176487,6,1
70.21,0,2019-06-02 20:11:26,82.44288918553758,7,2
103.65,0,2019-11-23 00:34:09,77.38466595421785,6,4
160.38,0,2020-05-06 23:47:39,69.88278888599955,3,2
100.38,0,2019-11-18 12:36:33,73.68233194110984,1,4
60.94,0,2019-05-30 13:46:06,94.3250717736312,4,5
78.62,0,2019-07-15 21:55:07,82.33206493597069,1,3
77.77,0,2019-08-15 09:26:58,99.22172228086806,4,3
98.47,0,2019-07-10 18:40:58,99.32697622624059,3,2
110.14,0,2019-09-29 15:40:33,62.989035739692206,7,5
9.7,0,2019-01-04 21:50:58,43.60716886661922,5,1
81.21,0,2019-02-17 20:24:17,2.899078263033893,7,4
4.59,0,2019-08-07 23:55:49,66.23952416764067,3,2
71.6,0,2019-01-06 12:10:23,109.54243746927595,7,2
1.92,0,2019-07-31 12:05:01,53.69883780500797,3,5
108.52,0,2019-09-26 23:14:08,112.52121436103126,4,4
46.89,0,2019-12-01 10:44:38,118.87100342145062,7,1
60.58,0,2020-02-16 19:17:22,48.66908084444712,7,4
87.95,0,2020-01-14 16:16:46,9.265777760732032,2,3
72.31,0,2019-06-26 10:02:23,101.59907602350313,3,5
48.55,0,2019-03-18 14:29:08,68.28250364958808,1,4
59.1,0,2019-06-21 00:44:18,72.87870042524793,5,4
34.6,0,2020-03-23 23:17:24,55.05455651634774,1,4
95.66,0,2019-05-26 07:50:43,86.26552171296949,7,5
55.42,0,2019-06-18 14:31:05,61.34015135132743,2,4
6.85,0,2019-10-13 03:04:40,79.30583425949214,7,3
91.6,0,2020-03-28 12:34:36,53.783263367152024,6,4
63.16,0,2020-05-25 08:29:54,86.85070720680791,1,5
183.98,0,2020-04-22 20:17:03,109.95643239270062,3,4
85.99,0,2019-12-14 19:58:26,79.36883736541607,6,2
9.65,0,2019-05-15 23:00:26,65.33443715342057,3,3
142.78,0,2020-06-14 16:00:35,119.93570255742443,7,3
35.03,0,2019-06-02 22:59:57,37.57067839129232,7,2
2.22,0,2019-06-10 13:07:01,32.41004823409361,1,3
8.81,0,2019-06-17 06:18:18,98.41154035992555,1,4
75.92,0,2019-12-13 15:09:35,54.2900003521122,5,2
11.25,0,2019-07-13 23:54:52,55.63971347136335,6,2
35.19,0,2019-08-20 12:15:48,90.23093184118926,2,4
5.06,0,2019-11-19 23:34:28,105.83474824215327,2,4
39.95,0,2019-08-02 13:16:42,104.37245475668777,5,1
141.64,0,2020-01-18 06:44:13,105.62622591401399,6,3
108.9,0,2019-07-21 02:20:41,81.36929302238286,7,4
7.42,0,2019-03-27 20:57:12,99.97686762885989,3,5
56.03,0,2019-03-29 08:22:28,104.453530326724,5,5
66.69,0,2020-05-17 07:37:09,91.52110897960996,7,4
73.17,0,2019-12-01 12:15:33,100.95540391447939,7,1
417.17,0,2019-04-21 17:24:58,58.33318128018166,7,4
72.99,0,2019-05-12 14:05:57,53.41274294197218,7,3
70.93,0,2019-03-03 02:13:09,68.0769372834269,7,2
36.93,0,2019-12-29 12:02:19,100.06448299205492,7,5
84.8,0,2019-06-14 03:38:47,16.139388421071153,5,3
63.63,0,2019-05-18 06:27:18,78.15129856198378,6,3
1.31,0,2019-03-18 22:49:13,96.31625041797118,1,4
3.91,0,2019-11-11 12:30:46,115.36813491127216,1,3
9.81,0,2019-11-22 20:29:45,107.50241343377515,5,4
68.28,0,2019-07-15 00:42:31,108.97389458151363,1,3
119.25,0,2019-03-13 21:53:25,65.73739305623049,3,3
51.03,0,2019-11-03 15:37:25,101.036304097483,7,2
154.96,0,2019-05-18 14:01:20,76.06385387220799,6,3
3.17,0,2020-06-21 04:07:06,12.515039050661619,7,4
510.33,0,2019-07-14 20:03:44,85.94421723125308,7,3
48.71,0,2019-11-07 23:30:44,38.21511990354547,4,2
93.1,0,2019-08-31 15:10:45,75.21567391193308,6,5
218.44,0,2019-11-04 16:18:55,17.522407747280653,1,2
74.07,0,2019-09-09 14:42:13,44.62243946549109,1,2
76.75,0,2020-04-11 12:41:55,54.95972966043339,6,2
25.22,0,2019-10-21 19:12:40,93.52084671453073,1,4
60.5,0,2019-07-18 11:20:35,20.832977128514838,4,3
1.43,0,2020-02-10 12:20:17,37.46045336327376,1,3
67.76,0,2020-05-11 03:50:44,15.52837968909762,1,3
86.59,0,2019-05-11 04:44:42,51.19338571898448,6,2
5.21,0,2019-12-07 12:03:27,16.14626252776169,6,1
283.13,0,2020-03-03 14:32:35,132.22631100587733,2,1
99.56,0,2019-09-18 17:06:19,85.89022166714429,3,3
1.44,0,2019-11-11 02:29:43,79.77886760091552,1,3
6.22,0,2020-04-16 21:25:50,115.41622852340018,4,3
115.43,0,2019-10-09 08:14:54,84.97423167963774,3,2
3.88,0,2020-01-25 23:16:54,88.19192756266655,6,4
8.28,0,2019-12-03 15:54:35,67.15980610778782,2,1
107.26,0,2020-03-05 23:28:08,113.69098554430957,4,1
10.46,0,2019-05-30 19:32:43,93.77296214680558,4,5
174.78,0,2020-04-06 15:10:42,28.299625395314365,1,2
94.05,0,2019-05-29 21:44:58,90.80749874701343,3,5
7.35,0,2019-01-03 20:52:59,77.74967680505948,4,1
61.22,0,2020-03-25 09:51:07,58.49821759737867,3,4
6.75,0,2020-03-07 16:10:34,88.22426755266703,6,1
5.47,0,2019-04-16 18:59:29,85.4169793952717,2,3
43.39,0,2019-12-26 07:24:30,39.89997472565165,4,4
23.63,0,2020-05-14 10:49:19,92.17084880295496,4,3
7.14,0,2020-04-03 18:26:07,44.08813445043675,5,1
54.07,0,2019-07-08 19:36:57,86.05656443521373,1,2
115.78,0,2019-11-15 06:32:05,15.012279638614167,5,3
60.04,0,2019-05-13 12:28:02,117.75039925573913,1,3
52.81,0,2019-12-05 23:27:37,75.0131305603006,4,1
84.92,0,2020-05-25 00:20:52,81.03217574286754,1,5
4.01,0,2019-09-16 20:44:03,103.7184911980262,1,3
6.5,0,2019-12-01 06:02:40,69.6050304877364,7,1
8.05,0,2019-07-19 21:15:15,103.7203010457941,5,3
148.8,0,2020-03-16 20:57:15,107.36023748900624,1,3
11.05,0,2019-07-29 19:39:09,76.0477861374269,1,5
145.88,0,2019-12-25 02:06:31,104.43383066460184,3,4
276.31,0,2019-08-10 19:29:43,25.9215070130816,6,2
4.66,0,2020-03-16 01:48:35,68.59521685082612,1,3
84.56,0,2020-02-09 07:55:32,29.570075645498374,7,3
56.8,0,2019-03-18 09:54:00,40.52268034077111,1,4
1611.18,0,2019-10-06 17:51:19,5.447133793315027,7,2
23.7,0,2020-03-25 04:47:05,66.54779463721867,3,4
50.4,0,2019-08-26 00:42:01,78.01111096242369,1,5
126.11,0,2019-12-20 21:03:06,71.26408427509284,5,3
1.65,0,2019-05-09 05:24:14,88.6465898738762,4,2
55.36,0,2019-08-24 08:51:16,66.93239903718386,6,4
49.34,0,2019-12-25 00:12:07,73.07380307045236,3,4
51.15,0,2019-08-12 21:35:46,88.06546098765955,1,3
93.17,0,2019-12-14 14:59:20,62.69806421121006,6,2
8.53,0,2019-04-12 17:48:27,97.08517055947445,5,2
95.85,0,2019-07-10 06:43:47,77.06239580988351,3,2
1.49,0,2019-09-01 21:55:31,70.43834876237297,7,1
191.31,0,2019-05-26 10:25:12,86.26963503473064,7,5
68.96,0,2020-05-31 05:55:19,97.46110277309536,7,6
60.97,0,2019-09-12 20:09:09,66.2443944571159,4,2
65.79,0,2019-07-30 15:44:29,5.784952887479946,2,5
226.67,0,2020-06-20 20:56:15,51.338671397224815,6,3
76.72,0,2020-04-07 21:09:02,88.8998944575497,2,2
6.26,0,2020-06-08 23:42:51,98.59563800385632,1,2
62.03,0,2019-07-01 04:26:10,57.94939452320135,1,1
38.23,0,2019-07-11 21:43:08,114.15349440308356,4,2
44.44,0,2020-03-30 09:52:03,85.07242873780034,1,5
26.22,0,2020-04-12 11:34:12,48.369671749100625,7,3
58.15,0,2019-11-30 17:47:47,96.28044614130299,6,5
28.62,0,2019-11-18 16:09:54,115.07211508454388,1,4
79.75,0,2019-08-17 22:06:44,93.54494640477358,6,3
168.57,0,2019-03-23 22:45:26,97.76569007777665,6,4
59.35,0,2019-01-03 03:54:39,86.1499432708105,4,1
50.59,0,2019-02-09 16:33:40,43.278848600509704,6,2
77.49,0,2019-07-06 08:32:48,46.5542857506922,6,1
38.01,0,2019-08-30 17:21:06,13.66830471347773,5,5
64.52,0,2019-10-14 22:33:59,99.43234245079802,1,3
14.33,0,2020-03-08 01:40:13,112.99814400066718,7,2
73.79,0,2019-01-09 01:47:22,110.47130052574687,3,2
175.65,0,2019-06-15 03:18:37,55.52600231586902,6,3
1.06,0,2019-09-28 14:12:29,78.61010200514364,6,4
57.7,0,2019-08-15 17:39:34,100.03195566645948,4,3
49.61,0,2019-05-09 03:30:15,80.22118560929978,4,2
53.85,0,2020-05-30 12:54:06,108.36731295236018,6,5
52.98,0,2019-09-17 06:40:09,75.16610805465041,2,3
5.23,0,2019-07-16 14:41:31,52.91704465931828,2,3
3.15,0,2019-12-31 21:30:14,78.6252139706429,2,5
59.51,0,2020-06-07 21:44:44,125.16504774627623,7,2
61.79,0,2019-10-26 10:10:17,25.59051506743075,6,4
855.14,1,2020-01-25 22:20:33,61.6719328677298,6,4
5.64,0,2019-07-08 16:59:14,84.1354577159807,1,2
133.51,0,2019-10-23 02:37:33,30.810166433547412,3,4
9.23,0,2020-05-10 05:40:09,88.22334785426824,7,3
144.69,0,2020-03-07 20:02:06,88.33117724446248,6,1
843.7,1,2020-05-19 23:57:04,70.39147492552556,2,4
2.64,0,2019-05-09 12:07:05,62.793768640941096,4,2
49.31,0,2019-05-22 18:00:54,89.66689860440529,3,4
83.45,0,2019-09-30 15:12:38,102.9916813995984,1,5
37.61,0,2019-06-26 11:35:59,117.05125287426397,3,5
205.02,0,2020-04-14 07:59:55,79.69429876658401,2,3
88.92,0,2020-03-15 22:17:28,59.53510073434466,7,3
1.06,0,2020-02-01 03:19:46,12.706543084724299,6,1
10.34,0,2019-11-06 21:47:17,37.2573347121059,3,2
113.32,0,2019-08-08 03:08:31,71.9432679056914,4,2
59.94,0,2019-03-30 01:32:09,31.90125861558958,6,5
3.43,0,2020-05-16 15:50:08,81.65783158771265,6,3
17.14,0,2020-05-02 05:48:06,137.19425103129245,6,1
41.99,0,2019-06-09 22:52:03,100.85632041899513,7,3
7.45,0,2019-04-03 17:32:12,26.090075527484238,3,1
108.5,0,2020-04-14 19:26:17,82.56995969660366,2,3
102.44,0,2019-10-05 18:41:23,38.84863878346409,6,1
103.51,0,2019-12-02 11:08:10,86.59174766481803,1,1
17.01,0,2019-06-07 05:07:41,69.78266657165854,5,2
177.18,0,2019-08-16 01:45:10,125.85686072639281,5,3
62.65,0,2019-05-18 03:46:49,99.82093087383535,6,3
33.23,0,2019-01-22 19:10:40,25.3658208963591,2,4
149.92,0,2020-04-01 05:46:22,35.165769928878014,3,1
5.8,0,2019-12-15 14:41:40,118.54807045890296,7,3
61.53,0,2019-05-25 10:06:11,107.38527097038254,6,4
6.36,0,2019-01-22 00:56:31,68.30833040643317,2,4
35.7,0,2019-03-19 23:02:11,91.86610992161883,2,4
77.85,0,2019-04-06 20:27:38,87.80010460970766,6,1
43.39,0,2019-01-22 23:12:52,109.10627939069255,2,4
90.66,0,2019-06-17 16:18:19,106.78501818236396,1,4
125.64,0,2019-07-01 14:20:13,32.227664997037586,1,1
103.86,0,2019-10-17 16:32:01,106.21432975029808,4,3
30.46,0,2020-04-13 16:48:32,86.2414027317592,1,3
125.04,0,2020-03-10 10:42:38,34.73879389567648,2,2
58.85,0,2019-12-06 01:04:06,60.54239379190871,5,1
4.24,0,2020-06-18 04:23:32,80.71962825122043,4,3
206.48,0,2019-05-30 07:20:35,4.528291141025525,4,5
7.23,0,2019-04-20 01:07:50,24.67867390015285,6,3
26.92,0,2019-07-27 13:02:11,38.122695243134906,6,4
1.99,0,2019-12-14 15:14:20,16.755313533412437,6,2
59.78,0,2019-06-23 02:08:12,98.83840385474566,7,5
59.31,0,2019-04-04 16:20:48,54.47415323915241,4,1
27.62,0,2019-05-13 12:42:40,65.1575196562798,1,3
59.39,0,2019-10-07 22:30:50,71.17249214370554,1,2
166.84,0,2019-05-05 21:59:32,103.41561972519015,7,2
1.8,0,2019-07-08 19:39:49,91.35601693341715,1,2
7.82,0,2019-08-03 15:32:08,94.59110899898056,6,1
3.37,0,2019-12-13 14:39:20,86.28732758723277,5,2
31.72,0,2020-06-08 15:27:11,36.49928686627791,1,2
66.58,0,2019-10-07 00:35:49,102.86623082618512,1,2
2.24,0,2019-11-29 16:58:03,60.122439972138984,5,5
571.02,0,2019-04-27 15:36:33,48.623716112273755,6,4
156.64,0,2020-04-23 10:16:50,72.24319023127967,4,4
7.57,0,2020-01-01 07:59:49,65.95708940500758,3,1
27.43,0,2019-12-16 17:04:32,112.8717427001471,1,3
127.82,0,2019-05-05 02:41:25,110.40600954103888,7,2
40.58,0,2019-01-02 15:22:14,114.13937466105976,3,1
150.86,0,2019-01-07 23:58:40,77.08634098244008,1,2
6.96,0,2019-11-17 21:06:29,96.0988444108181,7,4
111.25,0,2020-03-29 14:21:39,88.49145920351054,7,5
279.66,0,2019-03-02 17:47:00,67.47508629024199,6,1
50.87,0,2019-06-17 21:05:26,111.81566178876575,1,4
70.35,0,2019-12-18 21:39:56,104.59759731870967,3,3
48.93,0,2020-01-01 17:56:26,109.0065065657608,3,1
20.34,0,2019-04-13 20:10:01,89.72902438710355,6,2
2.5,0,2019-08-06 16:38:06,109.41269769859485,2,2
1.89,0,2019-09-23 03:08:20,95.47799047538219,1,4
35.43,0,2020-05-09 10:37:07,73.23913942436174,6,2
46.61,0,2020-05-18 04:34:21,110.59496300718682,1,4
127.4,0,2019-02-09 00:42:09,114.33359893606668,6,2
20.87,0,2020-01-03 21:05:51,48.17574394023795,5,1
71.64,0,2019-08-07 10:16:40,99.59424278526572,3,2
1.08,0,2019-12-15 12:01:44,50.85574160768066,7,3
3.57,0,2019-11-06 13:18:46,59.000737298756086,3,2
124.14,0,2019-07-25 07:35:24,96.16451221146566,4,4
63.82,0,2020-03-02 07:50:30,44.17342278739281,1,1
69.31,0,2020-04-23 23:13:29,90.9532667180045,4,4
